kepoi_name,koi_disposition,koi_period,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg
K04103.01,CONFIRMED,184.77271,2.41,268.0,1.21,5273.0,4.566
K04105.01,CANDIDATE,363.41165,3.14,263.0,1.12,6025.0,4.472
K02257.02,CANDIDATE,59.284064,1.81,401.0,6.14,5225.0,4.505
K04034.01,CONFIRMED,6.96704926,6.14,1774.0,2341.58,6303.0,3.595
K04036.01,CONFIRMED,168.81133,1.69,241.0,0.8,4798.0,4.62
K02194.02,CONFIRMED,67.968656,1.71,443.0,9.09,5670.0,4.387
K04037.01,CANDIDATE,215.956008,3.36,361.0,4.03,6163.0,4.27
K07645.01,CANDIDATE,2.00870696,0.55,1232.0,542.87,5341.0,4.526
K04109.01,CANDIDATE,0.655939788,1.48,2411.0,7986.43,4968.0,3.924
K02195.02,CONFIRMED,30.0899459,2.25,660.0,44.79,6056.0,4.332
K00435.06,CONFIRMED,9.91937693,1.32,838.0,116.43,5688.0,4.415
K02263.02,CONFIRMED,9.47850818,1.47,946.0,189.14,6249.0,4.428
K04117.01,CONFIRMED,4.24263096,1.1,926.0,174.24,5072.0,4.521
K04051.01,CONFIRMED,163.692336,2.75,274.0,1.34,4999.0,4.49
K04120.01,CANDIDATE,110.461746,1.93,420.0,7.34,6321.0,4.434
K04121.01,CONFIRMED,198.088873,3.24,288.0,1.63,5275.0,4.397
K04123.01,CANDIDATE,44.6226725,1.73,613.0,33.39,6198.0,4.252
K04053.01,CANDIDATE,1.41975831,0.85,1700.0,1968.38,5925.0,4.394
K04054.01,CONFIRMED,169.135056,2.21,273.0,1.31,5171.0,4.545
K04056.01,CANDIDATE,3.951383138,23.51,1083.0,324.78,5570.0,4.458
K02195.03,CONFIRMED,6.84978728,1.83,1081.0,322.19,6056.0,4.332
K07673.01,CANDIDATE,80.769893,1.87,475.0,12.07,4965.0,3.961
K02287.02,CONFIRMED,28.9060526,0.79,414.0,6.94,4657.0,4.641
K04126.01,CONFIRMED,8.10503551,1.45,959.0,199.74,6201.0,4.472
K04127.01,CONFIRMED,8.82715783,1.67,797.0,95.25,5550.0,4.539
K04060.01,CANDIDATE,225.26213,2.36,329.0,2.77,5799.0,4.276
K04129.01,CANDIDATE,2.31482311,0.69,1237.0,554.4,5240.0,4.428
K04341.01,CANDIDATE,10.778313,1.25,1067.0,306.18,6726.0,4.262
K04343.01,CANDIDATE,27.2106807,1.73,725.0,65.27,5973.0,4.171
K04345.01,CANDIDATE,4.32710895,26.6,1397.0,900.23,5776.0,4.018
K02859.04,CANDIDATE,2.90512019,0.57,1075.0,314.96,5374.0,4.555
K04409.01,CANDIDATE,14.2651545,1.06,853.0,125.45,5825.0,4.237
K04410.01,CANDIDATE,5.04404366,1.47,1078.0,318.92,6039.0,4.493
K04411.01,CONFIRMED,11.17931581,1.81,1159.0,426.61,6292.0,4.014
K04205.01,CANDIDATE,1.166960319,0.88,1596.0,1534.29,5632.0,4.537
K04207.01,CANDIDATE,0.701944362,0.8,1227.0,535.78,4236.0,4.698
K04208.01,CANDIDATE,3.05772668,1.23,878.0,141.1,4483.0,4.57
K04209.01,CANDIDATE,9.9092109,2.35,693.0,54.54,5396.0,4.632
K04276.01,CONFIRMED,56.644452,2.44,733.0,68.37,6237.0,3.862
K04346.01,CANDIDATE,6.39269778,1.21,890.0,148.31,5248.0,4.416
K04347.01,CONFIRMED,3.0570982,0.99,1202.0,493.09,6021.0,4.57
K02585.03,CANDIDATE,7.87845756,0.78,989.0,226.11,5767.0,4.287
K04212.01,CONFIRMED,5.79179934,1.69,1222.0,528.14,6174.0,4.244
K00571.05,CONFIRMED,129.945392,1.18,177.0,0.23,3751.0,4.8
K02433.04,CANDIDATE,27.9040511,2.19,677.0,49.53,6325.0,4.409
K04351.01,CANDIDATE,0.644322147,24.39,1592.0,1516.94,5136.0,4.648
K04353.01,CANDIDATE,17.8075656,3.92,742.0,71.56,6194.0,4.45
K04418.01,CANDIDATE,333.03842,3.19,247.0,0.89,5743.0,4.534
K02949.02,CANDIDATE,3.75030469,0.87,1374.0,842.07,5866.0,4.191
K04419.01,CANDIDATE,0.259819659,1.22,1559.0,1410.9,3939.0,4.736
K04421.01,CANDIDATE,4.72693131,0.61,1203.0,495.58,5950.0,4.323
K04212.02,CANDIDATE,10.0989634,1.03,1016.0,251.36,6174.0,4.244
K04215.01,CONFIRMED,26.5487294,2.54,836.0,115.61,5456.0,3.802
K04287.01,CANDIDATE,13.12297275,1.29,1030.0,266.05,6134.0,4.065
K04288.01,CONFIRMED,6.28384079,0.73,1108.0,356.49,5888.0,4.275
K02590.02,CANDIDATE,22.7909233,1.38,862.0,130.75,6311.0,4.116
K04356.01,CONFIRMED,174.510276,1.74,186.0,0.28,4367.0,4.822
K04357.01,CANDIDATE,0.681180633,2.97,2782.0,14116.16,4939.0,3.635
K04424.01,CONFIRMED,2.27164952,0.97,1522.0,1269.46,6274.0,4.434
K04426.01,CANDIDATE,369.13236,2.14,328.0,2.73,6282.0,4.151
K04288.02,CANDIDATE,9.08745206,0.73,980.0,217.95,5888.0,4.275
K02529.02,CONFIRMED,64.0019669,2.48,322.0,2.55,4652.0,4.617
K04290.01,CONFIRMED,4.83809469,0.79,354.0,3.7,3187.0,5.091
K04292.01,CONFIRMED,9.3281912,0.59,788.0,91.02,5525.0,4.514
K04358.01,CANDIDATE,106.957467,2.4,394.0,5.7,6075.0,4.486
K04360.01,CONFIRMED,2.71603664,1.05,1360.0,807.43,6011.0,4.452
K04361.01,CANDIDATE,75.8781344,3.39,417.0,7.18,5579.0,4.413
K04427.01,CANDIDATE,147.661729,1.59,176.0,0.23,3788.0,4.774
K04428.01,CANDIDATE,13.00291716,1.28,710.0,60.11,5796.0,4.575
K02972.02,CANDIDATE,42.0292298,2.33,578.0,26.46,5850.0,4.297
K04430.01,CANDIDATE,0.505111993,1.58,1886.0,2970.58,5262.0,4.59
K04222.01,CONFIRMED,3.38557445,1.63,1476.0,1122.9,5718.0,4.069
K04295.01,CONFIRMED,13.3997555,1.51,886.0,145.65,6401.0,4.389
K04296.01,CANDIDATE,2.49385348,0.59,1251.0,579.64,5615.0,4.477
K04363.01,CANDIDATE,18.22211768,7.45,620.0,34.99,5162.0,4.411
K04364.01,CONFIRMED,4.56383697,1.22,980.0,218.18,5408.0,4.496
K02722.05,CANDIDATE,16.5340022,1.17,819.0,106.21,6052.0,4.285
K04441.01,CONFIRMED,0.341842017,1.72,2023.0,3991.16,5016.0,4.601
K04442.01,CANDIDATE,13.9482197,2.53,1063.0,301.8,5529.0,3.808
K04443.01,CANDIDATE,5.67577999,1.22,1357.0,802.11,6681.0,4.233
K04226.01,CANDIDATE,49.564693,1.63,588.0,28.19,5907.0,4.212
K04230.01,CONFIRMED,5.49548533,1.3,1293.0,661.04,6157.0,4.159
K04298.01,CANDIDATE,2.89494709,1.16,1919.0,3204.25,7087.0,4.137
K02541.02,CONFIRMED,20.4853893,3.6,1015.0,251.16,4938.0,3.45
K04300.01,CONFIRMED,3.58273837,1.64,1064.0,302.74,5448.0,4.517
K04301.01,CONFIRMED,15.604841,1.57,1013.0,248.62,6254.0,4.019
K04366.01,CANDIDATE,0.762950224,1.0,1651.0,1763.73,5385.0,4.61
K04367.01,CANDIDATE,170.995748,4.9,463.0,10.86,6127.0,3.991
K04431.01,CANDIDATE,19.5650801,0.97,791.0,92.77,6180.0,4.294
K02442.02,CONFIRMED,12.3101351,1.51,651.0,42.42,5009.0,4.491
K04232.01,CONFIRMED,2.61576515,1.06,1379.0,851.6,6088.0,4.446
K04234.01,CONFIRMED,6.94245216,1.34,1003.0,239.39,6108.0,4.466
K04302.01,CANDIDATE,5.53312006,1.05,1303.0,680.77,6170.0,4.15
K04303.01,CANDIDATE,200.721168,3.32,327.0,2.72,5566.0,4.275
K04304.01,CONFIRMED,9.4061364,1.14,981.0,219.36,5855.0,4.24
K04371.01,CONFIRMED,66.373298,1.99,471.0,11.59,6143.0,4.47
K02732.02,CONFIRMED,13.61165024,1.46,958.0,198.73,6170.0,4.192
K04372.01,CANDIDATE,6.24564633,1.06,731.0,67.62,4858.0,4.622
K04435.01,CANDIDATE,10.8614163,1.01,899.0,154.68,6339.0,4.454
K03004.02,CANDIDATE,7.03965141,2.72,1171.0,445.49,5902.0,4.128
K07662.01,CANDIDATE,4.72519164,3.98,2250.0,6060.79,6655.0,3.49
K04235.01,CANDIDATE,66.6434565,2.99,476.0,12.17,5751.0,4.339
K04307.01,CANDIDATE,160.850075,3.41,413.0,6.87,5999.0,4.168
K00612.03,CANDIDATE,122.0804953,2.92,297.0,1.83,5132.0,4.571
K02563.02,CANDIDATE,6.2614227,0.81,1146.0,407.58,6384.0,4.361
K04374.01,CANDIDATE,3.70386741,0.86,1012.0,247.2,5496.0,4.592
K04377.01,CANDIDATE,19.8751355,2.49,1061.0,299.47,6918.0,4.021
K04444.01,CANDIDATE,5.94373492,1.14,674.0,48.82,4391.0,4.598
K04446.01,CONFIRMED,85.7567919,2.99,528.0,18.44,5037.0,3.783
K04447.01,CANDIDATE,2.18660188,0.98,1099.0,345.07,4904.0,4.535
K03043.02,CANDIDATE,7.2929891,0.73,904.0,158.19,5959.0,4.549
K04241.01,CONFIRMED,2.55315031,1.25,1312.0,699.7,5970.0,4.521
K02458.02,CONFIRMED,2.936587946,1.77,1190.0,473.18,5455.0,4.421
K04242.01,CANDIDATE,145.786556,1.82,331.0,2.84,5578.0,4.44
K04310.01,CANDIDATE,10.7769944,1.15,752.0,75.83,5455.0,4.457
K07668.01,CANDIDATE,2.5093344,1.47,1483.0,1143.04,6278.0,4.425
K04312.01,CONFIRMED,7.84931877,0.81,925.0,172.98,5678.0,4.365
K02732.04,CANDIDATE,24.5607107,1.13,787.0,90.55,6170.0,4.192
K04382.01,CONFIRMED,2.94648935,0.89,1497.0,1187.5,6481.0,4.378
K04245.01,CANDIDATE,24.6683831,1.76,788.0,91.32,6059.0,4.151
K04246.01,CONFIRMED,6.98472143,1.19,1059.0,297.15,5839.0,4.279
K04247.01,CANDIDATE,349.41047,2.41,253.0,0.97,5878.0,4.512
K04318.01,CANDIDATE,14.8162925,1.57,912.0,163.33,6356.0,4.27
K04382.02,CANDIDATE,3.98167088,0.79,1356.0,798.79,6484.0,4.377
K04383.01,CONFIRMED,4.34195312,0.94,1236.0,552.7,6164.0,4.378
K04384.01,CONFIRMED,122.358116,2.15,407.0,6.46,5998.0,4.324
K04385.01,CANDIDATE,7.298142,1.6,786.0,90.04,5119.0,4.508
K04386.01,CONFIRMED,18.5010898,1.62,555.0,22.4,5242.0,4.613
K04178.01,CANDIDATE,7.016016,1.72,1138.0,396.43,6642.0,4.39
K00566.03,CANDIDATE,42.068554,1.32,541.0,20.28,6122.0,4.487
K04251.01,CANDIDATE,6.23968392,1.55,1060.0,299.03,5751.0,4.303
K02485.02,CONFIRMED,3.60082855,1.36,927.0,174.45,4838.0,4.524
K04252.01,CANDIDATE,15.5714121,0.72,399.0,5.98,3872.0,4.714
K02579.02,CANDIDATE,3.59645081,1.66,1327.0,732.82,5887.0,4.292
K04320.01,CANDIDATE,20.6579443,1.27,728.0,66.27,5468.0,4.171
K04389.01,CANDIDATE,16.3368863,1.27,642.0,40.22,5410.0,4.49
K04390.01,CANDIDATE,1.63668262,103.99,2562.0,10160.3,5234.0,3.436
K02744.02,CANDIDATE,11.615625,2.84,905.0,158.69,5332.0,4.083
K02365.02,CONFIRMED,110.978266,1.86,463.0,10.84,5883.0,4.149
K04184.01,CANDIDATE,6.08003714,1.07,808.0,100.72,4991.0,4.513
K04185.01,CANDIDATE,3.035206175,3.59,1143.0,403.53,5505.0,4.503
K04253.01,CANDIDATE,173.2578372,117.29,376.0,4.73,6392.0,4.399
K04255.01,CONFIRMED,6.30558387,2.52,1125.0,378.9,4934.0,3.927
K04257.01,CANDIDATE,41.6757509,2.1,690.0,53.72,5745.0,3.957
K04323.01,CANDIDATE,11.49589567,1.59,1057.0,295.46,6290.0,4.133
K04325.01,CANDIDATE,0.609926502,1.12,2141.0,4990.14,5936.0,4.501
K04327.01,CONFIRMED,0.991659646,1.19,2102.0,4614.18,6117.0,4.315
K07670.01,CANDIDATE,8.4795266,1.18,865.0,132.02,5841.0,4.52
K04391.01,CANDIDATE,49.4746966,1.62,498.0,14.5,5952.0,4.475
K04393.01,CANDIDATE,1.62888267,0.92,1327.0,733.67,5398.0,4.571
K04395.01,CANDIDATE,1.920062587,1.12,1189.0,471.84,5266.0,4.611
K04188.01,CANDIDATE,6.96352699,1.4,1298.0,669.78,6040.0,3.978
K04189.01,CONFIRMED,64.2729088,5.38,554.0,22.31,6341.0,4.278
